67 1 11 1980 -3 413500 1 -4 18 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -3 4 9 -3 14 17500 17 -3 20
68 1 1 1981 -3 413500 1 -4 18 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 9 -4 -4 -4 -4 50000 75000 -4 37000 -4 -4 -4 0 0 4 10 9 15 134500 18 37000 20
69 2 7 1981 -3 -3 1 12 16 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 60000 -4 -4 -4 44000 -4 -4 -4 48000 -4 -4 -4 40000 -4 -4 -4 0 60800 5 10 45900 15 59000 18 40000 20
70 1 8 1982 -3 -3 1 12 16 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -2 -4 -4 -2 20000 -4 -4 -4 30000 -4 -4 -4 -4 -4 -4 -4 0 -3 6 11 122000 16 85000 18 -4 -4
71 1 1 1980 26015 18800 1 -4 -4 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 3 9 0 14 0 17 0 20
72 2 4 1982 -4 -4 1 12 11 1 35 1 -4 -4 -4 -4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 6 -4 -3 17 1000 18 -4 -4
73 1 10 1984 -4 -4 1 12 11 1 35 1 -4 -4 -4 -4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 7000 -4 8 -4 -4 -4 10000 19 -4 -4
74 1 7 1983 -3 -3 1 -3 -3 4 35 2 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 7 12 0 16 112000 19 -4 -4
75 1 1 1982 -4 -4 1 8 -4 4 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 900 2500 6 11 0 16 0 18 -4 -4
76 1 1 1982 -4 -4 1 8 -4 4 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 3000 6 11 0 17 0 18 -4 -4
77 2 11 1984 35500 3750 1 12 12 2 37 2 -4 -4 -4 -4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 250 -4 8 -4 -4 -4 -4 -4 -4 -4
78 2 7 1981 -3 -3 1 -4 -3 4 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 5 10 7000 15 1000 18 0 20
79 1 12 1983 -3 -3 1 14 -4 2 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 600 7 12 500 16 -3 19 -4 -4
80 1 6 1981 30000 -3 1 -4 12 1 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 5 10 0 15 0 18 0 20
81 2 1 1984 4810 500 1 -4 12 1 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 8 13 0 17 0 19 -4 -4
82 1 7 1984 -3 -3 1 -4 -3 2 37 1 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 1600 9 13 0 17 5000 19 -4 -4
83 1 9 1981 -3 3750 1 -4 6 2 37 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 5 10 0 15 -4 -4 0 20
84 2 2 1984 -3 3750 1 -4 6 2 37 1 -4 -4 -5 -5 -5 -5 -5 -4 -4 -4 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 11 13 0 17 2000 19 -4 -4
85 1 2 1984 12000 8000 1 -4 12 4 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1300 1300 7 13 0 17 0 19 -4 -4
86 2 10 1980 -3 12240 1 12 12 4 37 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 800 0 4 9 3500 14 6000 17 2500 20
87 1 5 1984 42500 15750 1 14 12 2 37 2 -4 -4 -4 -4 -4 -4 30000 -4 -4 -4 -4 -4 -4 -4 30000 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 30000 30000 10 13 -4 -4 -4 -4 -4 -4
88 1 1 1981 -4 -4 1 12 12 4 37 2 -4 -4 -5 -5 -5 -5 -5 -5 -4 -4 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 4 -4 0 15 0 18 0 20
